CandidateName,CandidateType,Author,DateAdded,DateLastEdited,Priority,Updated,StartObservability,EndObservability,TransitTime,RejectedReason,RemovedReason,RemovedDt,RA,Dec,dRA,dDec,Magnitude,RMSE_RA,RMSE_Dec,ApproachColor,ExposureTime,NumExposures,Scheduled,Observed,Processed,Submitted,ID,Filter,Guide
P11Jzan,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-09-20 21:47:13,2,2023-09-16 04:48:00,2023-09-16 07:00:00,2023-09-16 11:10:00,2023-09-17 07:00:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:13,22.8836,11.8594,-0.54,-1.02,22.2,1.66,3.0,GREEN,-1.0,-1.0,0,0,0,0,889453497307701658,CLEAR,1
3FD1C21,MPC NEO,MPCLogger,2023-06-14 23:26:07,2023-07-18 22:44:19,2,2023-06-15 06:14:24,,,,Observability,MPCLogger: Target removed from MPC list,2023-07-18 22:44:19,19.3142,-38.7566,-0.7799999999999999,0.6,19.2,1.3319159132617944,1.0249390225764652,GREEN,,,0,0,0,0,898444132513517375,CLEAR,1
P11G4CZ,MPC NEO,MPCLogger,2023-06-16 01:16:40,2023-06-16 17:37:47,2,2023-06-16 04:19:12,2023-06-16 07:00:00,2023-06-16 08:30:00,,vMag,MPCLogger: Target removed from MPC list,2023-06-16 17:37:47,14.6163,8.7615,3.66,-1.6199999999999999,21.6,0.6123724356957945,0.3286335345030997,GREEN,,,0,0,0,0,900808764303886072,CLEAR,1
C9J3HK2,MPC NEO,MPCLogger,2023-09-20 21:47:15,2023-09-22 07:25:36,2,2023-09-20 08:24:00,2023-09-21 05:50:00,2023-09-21 13:10:00,2023-09-20 09:10:00,vMag,MPCLogger: Target removed from MPC list,2023-09-22 07:25:36,1.3368,7.8427,-7.8,5.1,21.6,2.67,1.8,GREEN,-1.0,-1.0,0,0,0,0,910150581925067694,CLEAR,1
P11Java,MPC NEO,MPCLogger,2023-09-13 18:35:06,2023-09-16 05:30:29,2,2023-09-13 16:19:12,2023-09-14 05:20:00,2023-09-14 11:10:00,2023-09-15 07:40:00,vMag,MPCLogger: Target removed from MPC list,2023-09-16 05:30:29,23.3128,-28.8863,0.9,0.6,21.8,145.63,99.74,GREEN,-1.0,-1.0,0,0,0,0,925364790617393825,CLEAR,1
P21MDL2,MPC NEO,MPCLogger,2023-10-24 18:16:19,2023-11-01 01:33:37,2,2023-10-25 17:02:24,2023-10-25 04:50:00,2023-10-25 10:50:00,2023-10-25 07:00:00,vMag,MPCLogger: Target removed from MPC list,2023-11-01 01:33:37,1.4802,-26.3457,0.18,1.62,22.2,2.26,21.4,GREEN,-1.0,-1.0,0,0,0,0,930427997563321806,CLEAR,1
P11MaVB,MPC NEO,MPCLogger,2023-10-20 04:12:18,2023-11-01 01:33:37,2,2023-10-25 17:45:36,2023-10-25 06:10:00,2023-10-25 12:50:00,2023-10-25 09:30:00,vMag,MPCLogger: Target removed from MPC list,2023-11-01 01:33:37,3.8764,8.972,-0.54,-0.3,22.1,148.86,76.79,GREEN,-1.0,-1.0,0,0,0,0,937187282477280181,CLEAR,1
P21GMvO,MPC NEO,MPCLogger,2023-07-11 16:38:34,2023-07-13 03:16:51,2,2023-07-11 16:04:48,2023-07-12 17:00:00,2023-07-12 17:40:00,2023-07-12 13:40:00,vMag,One-time duplicate removal,,1.1301,18.9769,1.8,0.78,21.8,7018.62,2850.86,GREEN,-1.0,-1.0,0,0,0,0,953132867498159902,CLEAR,1
P11Gech,MPC NEO,MPCLogger,2023-06-20 01:28:58,2023-06-21 00:30:44,2,2023-06-19 13:26:24,2023-06-20 07:10:00,2023-06-20 12:50:00,2023-06-20 11:00:00,,MPCLogger: Target removed from MPC list,2023-06-21 00:30:44,21.1043,-0.7869,1.3199999999999998,-0.7799999999999999,21.3,9.989553015579524,3.522515373773769,GREEN,,,0,0,0,0,953627812185077670,CLEAR,1
P11HyE8,MPC NEO,MPCLogger,2023-08-08 00:19:22,2023-08-29 18:23:31,2,2023-08-06 16:19:12,2023-08-10 06:00:00,2023-08-10 10:50:00,2023-08-08 09:40:00,RMSE,MPCLogger: Target removed from MPC list,2023-08-29 18:23:31,22.8931,30.9294,-3.06,-2.34,20.8,15484.78,14883.25,ORANGE,600.0,2.0,0,0,0,0,1003953646711107473,CLEAR,1
P11HbcT,MPC NEO,MPCLogger,2023-07-24 01:19:06,2023-08-29 18:23:31,2,2023-08-06 16:48:00,2023-08-10 04:00:00,2023-08-10 10:50:00,2023-08-08 07:30:00,vMag,MPCLogger: Target removed from MPC list,2023-08-29 18:23:31,20.7859,0.0167,0.42,1.86,21.8,168107.03,89353.08,ORANGE,-1.0,-1.0,0,0,0,0,1019979714555416708,CLEAR,1
P11JI5l,MPC NEO,MPCLogger,2023-09-17 02:48:03,2023-10-04 21:56:43,2,2023-09-29 17:02:24,2023-09-30 10:50:00,2023-09-30 18:20:00,2023-09-29 14:20:00,vMag,MPCLogger: Target removed from MPC list,2023-10-04 21:56:43,7.0015,31.199,0.36,-0.06,22.0,1.35,0.35,GREEN,-1.0,-1.0,0,0,0,0,1027239347199220931,CLEAR,1
P21Jhxe,MPC NEO,MPCLogger,2023-09-13 18:35:05,2023-09-14 19:54:58,2,2023-09-13 14:52:48,2023-09-14 05:50:00,2023-09-14 12:10:00,2023-09-14 08:00:00,,MPCLogger: Target removed from MPC list,2023-09-14 19:54:58,23.7594,-0.2747,0.78,1.74,21.3,0.7,1.22,GREEN,600.0,3.0,0,0,0,0,1039482288891425265,CLEAR,1
P21JI5i,MPC NEO,MPCLogger,2023-09-17 02:48:03,2023-09-20 21:47:13,2,2023-09-16 18:43:12,,,2023-09-16 08:20:00,,MPCLogger: Target removed from MPC list,2023-09-20 21:47:13,0.1805,9.6194,2.46,0,20.7,53.52,9.69,GREEN,600.0,2.0,0,0,0,0,1039617733552994442,CLEAR,1
C9GEX52,MPC NEO,MPCLogger,2023-09-16 05:30:30,2023-09-17 02:48:03,2,2023-09-16 03:36:00,2023-09-17 02:40:00,2023-09-17 02:50:00,2023-09-17 06:40:00,Observability,MPCLogger: Target removed from MPC list,2023-09-17 02:48:03,22.4642,37.6265,-24,27,20.6,0.46,0.51,GREEN,600.0,2.0,0,0,0,0,1039659263314992183,CLEAR,1
a38257b,MPC NEO,MPCLogger,2023-07-18 00:11:49,2023-07-18 00:20:23,2,2023-07-18 00:00:00,,,2023-07-17 19:00:00,vMag,MPCLogger: Target removed from MPC list,2023-07-18 00:20:23,6.8379,26.9994,0.72,-0.06,27.1,53875.1,40282.4,GREEN,-1.0,-1.0,0,0,0,0,1053173650569645095,,1
P21JuWp,MPC NEO,MPCLogger,2023-09-14 19:54:59,2023-09-16 05:30:29,2,2023-09-14 13:55:12,,,2023-09-14 10:50:00,,MPCLogger: Target removed from MPC list,2023-09-16 05:30:29,2.5699,-38.1925,-0.18,1.62,19.7,8.65,5.25,GREEN,600.0,1.0,0,0,0,0,1070676452529804608,,1
P11HWEI,MPC NEO,MPCLogger,2023-08-29 18:23:32,2023-09-10 16:57:35,2,2023-09-05 16:48:00,2023-09-06 06:10:00,2023-09-06 12:30:00,2023-09-06 08:20:00,RMSE,MPCLogger: Target removed from MPC list,2023-09-10 16:57:35,23.519,-14.9758,-0.24,0.54,21.1,58516.48,33521.28,ORANGE,600.0,3.0,0,0,0,0,1078136698254265476,CLEAR,1
P11Javc,MPC NEO,MPCLogger,2023-09-13 18:35:06,2023-09-20 21:47:13,2,2023-09-15 22:19:12,2023-09-16 07:00:00,2023-09-16 11:40:00,2023-09-17 07:50:00,Observability,MPCLogger: Target removed from MPC list,2023-09-20 21:47:13,23.6983,-25.5179,-0.42,0.42,21.4,54.35,50.38,GREEN,600.0,3.0,0,0,0,0,1084698475372536915,CLEAR,1
Ztm0038,MPC NEO,MPCLogger,2023-08-29 18:23:32,2023-09-06 03:51:41,2,2023-08-29 16:48:00,2023-08-30 12:30:00,2023-08-30 20:00:00,2023-08-29 15:50:00,RMSE,MPCLogger: Target removed from MPC list,2023-09-06 03:51:41,6.5393,17.9645,-0.12,0.36,19.0,271498.39,50330.02,RED,300.0,1.0,0,0,0,0,1091686534629954705,CLEAR,1
3JF1E21,MPC NEO,MPCLogger,2023-09-16 06:50:58,2023-09-16 07:21:27,2,2023-09-16 06:43:12,,,2023-09-15 10:50:00,RMSE,MPCLogger: Target removed from MPC list,2023-09-16 07:21:27,2.5722,-38.9998,0.72,-1.2,18.6,424.96,345.1,RED,300.0,1.0,0,0,0,0,1107275763963357605,CLEAR,1
C3TEUJ1,MPC NEO,MPCLogger,2023-09-20 21:47:15,2023-09-28 18:51:21,2,2023-09-25 17:16:48,2023-09-26 07:00:00,2023-09-26 13:20:00,2023-09-25 09:10:00,dRA/dDec,MPCLogger: Target removed from MPC list,2023-09-28 18:51:21,1.6888,-6.5822,-0.6,-0.6,18.8,133.35,129.33,GREEN,300.0,1.0,0,0,0,0,1117780468748649331,CLEAR,1
P21JVzW,MPC NEO,MPCLogger,2023-09-20 21:47:15,2023-09-23 18:59:11,2,2023-09-21 16:33:36,2023-09-23 08:50:00,2023-09-23 11:50:00,2023-09-22 10:50:00,dRA,MPCLogger: Target removed from MPC list,2023-09-23 18:59:11,3.016,-29.803,13.8,-2.7,19.3,66873.7,13761.44,ORANGE,300.0,1.0,0,0,0,0,1121278189663192543,CLEAR,1
P21I4TX,MPC NEO,MPCLogger,2023-08-29 18:23:32,2023-09-13 18:35:04,2,2023-09-10 17:16:48,2023-09-11 05:10:00,2023-09-11 10:50:00,2023-09-11 07:20:00,vMag,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,22.8261,-29.0935,-0.36,0.54,22.3,4069.04,5652.3,ORANGE,-1.0,-1.0,0,0,0,0,1134767796747750452,CLEAR,1
P21HYcm,MPC NEO,MPCLogger,2023-08-29 18:23:32,2023-09-06 03:51:41,2,2023-08-29 16:33:36,2023-08-30 05:00:00,2023-08-30 11:00:00,2023-08-30 07:20:00,,MPCLogger: Target removed from MPC list,2023-09-06 03:51:41,21.9951,-27.3787,-2.88,2.58,21.1,5.33,4.65,GREEN,600.0,3.0,0,0,0,0,1135666943425933647,CLEAR,1
P11Hb9e,MPC NEO,MPCLogger,2023-07-24 01:19:06,2023-07-27 20:41:27,2,2023-07-23 11:31:12,2023-07-24 06:20:00,2023-07-24 12:40:00,2023-07-24 08:40:00,,MPCLogger: Target removed from MPC list,2023-07-27 20:41:27,20.9117,-4.7768,-1.26,1.02,21.3,99.85,44.54,ORANGE,600.0,3.0,0,0,0,0,1146025410446427672,CLEAR,1
P11HgCj,MPC NEO,MPCLogger,2023-07-27 20:41:28,2023-08-08 00:19:21,2,2023-07-29 22:04:48,2023-07-30 08:20:00,2023-07-30 15:50:00,2023-07-29 11:50:00,,MPCLogger: Target removed from MPC list,2023-08-08 00:19:21,0.4648,7.8616,1.56,1.62,21.5,1.46,1.24,GREEN,600.0,3.0,0,0,0,0,1154969426983165086,CLEAR,1
P21KKp2,MPC NEO,MPCLogger,2023-10-07 03:31:12,2023-10-16 22:13:23,2,2023-10-05 18:00:00,2023-10-07 05:00:00,2023-10-07 11:20:00,2023-10-06 07:20:00,vMag,MPCLogger: Target removed from MPC list,2023-10-16 22:13:23,0.4886,-3.7304,-0.18,-3.36,21.6,189.12,206.25,GREEN,-1.0,-1.0,0,0,0,0,1164842659914717320,CLEAR,1
P21L9yr,MPC NEO,MPCLogger,2023-10-16 22:13:25,2023-10-20 04:12:16,2,2023-10-16 16:48:00,2023-10-17 09:10:00,2023-10-17 15:20:00,2023-10-16 11:20:00,vMag,MPCLogger: Target removed from MPC list,2023-10-20 04:12:16,5.2274,-23.1702,1.08,-1.5,21.7,34.3,45.47,GREEN,-1.0,-1.0,0,0,0,0,1188751101155049492,,1
SWC0002,MPC NEO,MPCLogger,2023-06-17 01:27:39,2023-07-18 22:41:03,2,2023-06-16 16:19:12,,,,RMSE,MPCLogger: Target removed from MPC list,2023-07-18 22:41:03,15.7949,-33.5476,0.48,-0.72,20.3,153199.07248393024,46804.46614899849,ORANGE,,,0,0,0,0,1212095521708509463,CLEAR,1
P21GVOF,MPC NEO,MPCLogger,2023-07-12 17:54:48,2023-07-18 22:41:04,2,2023-07-14 07:55:12,2023-07-14 08:50:00,2023-07-14 15:00:00,2023-07-14 11:00:00,,MPCLogger: Target removed from MPC list,2023-07-18 22:41:04,22.6494,-21.994,1.92,-0.78,21.4,18.08,17.65,GREEN,600.0,3.0,0,0,0,0,1217546975477151943,CLEAR,1
scax100,MPC NEO,MPCLogger,2023-07-09 03:16:10,2023-07-11 01:28:37,2,2023-07-10 16:19:12,2023-07-11 00:00:00,2023-07-11 06:50:00,2023-07-11 02:40:00,RMSE,One-time duplicate removal,,14.1331,1.5996,-0.18,-0.72,17.9,43257.99,4470.59,BLACK,300.0,1.0,0,0,0,0,1228064605915288750,CLEAR,1
P11GnKU,MPC NEO,MPCLogger,2023-06-20 01:28:58,2023-07-18 22:41:04,2,2023-06-20 11:45:36,2023-06-21 03:00:00,2023-06-21 08:50:00,2023-06-21 06:50:00,,MPCLogger: Target removed from MPC list,2023-07-18 22:41:04,16.9494,14.8558,-1.98,4.92,21.0,1.64,3.42,GREEN,600.0,2.0,0,0,0,0,1229485337869457266,CLEAR,1
A10VGGW,MPC NEO,MPCLogger,2023-06-16 01:16:41,2023-07-18 22:41:03,2,2023-06-16 21:50:24,2023-06-16 10:00:00,2023-06-16 16:30:00,,Observability,MPCLogger: Target removed from MPC list,2023-07-18 22:41:03,23.8429,-16.1586,6.6,2.76,19.7,0.627706111642635,0.0,GREEN,,,0,0,0,0,1233740731731466890,CLEAR,1
OCA1502,MPC NEO,MPCLogger,2023-12-17 21:40:46,2023-12-17 21:41:02,2,2023-12-17 11:31:12,2023-12-18 06:40:00,2023-12-18 12:50:00,2023-12-17 09:00:00,,,,6.8224,-27.1161,-0.18,12.6,19.5,0.53,1.85,GREEN,300.0,1.0,0,0,0,0,1241833051393163290,,1
P21JDX1,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-09-20 21:47:13,2,2023-09-16 22:19:12,2023-09-16 07:00:00,2023-09-16 11:20:00,2023-09-17 07:10:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:13,23.1264,28.8407,0.96,-2.1,21.9,0.69,0.74,GREEN,-1.0,-1.0,0,0,0,0,1247557910804826190,CLEAR,1
P11GnKW,MPC NEO,MPCLogger,2023-06-21 02:34:55,2023-06-22 02:25:30,2,2023-06-21 01:55:12,2023-06-21 03:00:00,2023-06-21 10:30:00,2023-06-21 07:00:00,,MPCLogger: Target removed from MPC list,2023-06-22 02:25:30,17.0743,6.6299,-0.06,-6.6,20.7,0.45,0.42,GREEN,600.0,2.0,0,0,0,0,1258488228616019987,CLEAR,1
JKm001,MPC NEO,MPCLogger,2023-07-06 01:02:15,2023-07-07 23:34:45,2,2023-07-07 16:04:48,,,2023-07-07 15:20:00,vMag,One-time duplicate removal,,2.5649,25.5676,1.38,0.72,22.5,1567.0,703.05,GREEN,-1.0,-1.0,0,0,0,0,1260456146812721993,CLEAR,1
P21Jdbd,MPC NEO,MPCLogger,2023-09-13 18:35:05,2023-09-14 19:54:58,2,2023-09-14 02:38:24,2023-09-14 03:00:00,2023-09-14 09:30:00,2023-09-14 05:20:00,,MPCLogger: Target removed from MPC list,2023-09-14 19:54:58,21.0123,-2.0392,1.56,-4.74,21.4,0.2,0.35,GREEN,600.0,3.0,0,0,0,0,1266072759910985243,CLEAR,1
P21G6MB,MPC NEO,MPCLogger,2023-06-16 17:37:47,2023-07-18 22:41:04,2,2023-06-16 18:57:36,2023-06-17 03:00:00,2023-06-17 09:20:00,,,MPCLogger: Target removed from MPC list,2023-07-18 22:41:04,16.8351,-4.4215,-0.96,3.7800000000000002,21.0,30.24032903260148,22.29358652168825,GREEN,,,0,0,0,0,1274049195571864023,CLEAR,1
P21GMvQ,MPC NEO,MPCLogger,2023-07-11 16:38:34,2023-07-13 03:16:51,2,2023-07-11 16:33:36,2023-07-12 16:00:00,2023-07-12 17:00:00,2023-07-12 13:00:00,vMag,One-time duplicate removal,,0.4676,15.0174,1.38,0.48,22.0,1426.92,522.14,GREEN,-1.0,-1.0,0,0,0,0,1282911701834803897,CLEAR,1
C9CWMP2,MPC NEO,MPCLogger,2023-07-10 21:11:43,2023-07-12 20:53:30,2,2023-07-11 16:48:00,2023-07-12 19:00:00,2023-07-12 21:10:00,2023-07-12 17:00:00,vMag,One-time duplicate removal,,4.5374,27.4461,1.98,0.18,25.2,176.58,7.41,GREEN,-1.0,-1.0,0,0,0,0,1289462734069322479,CLEAR,1
P21JaPG,MPC NEO,MPCLogger,2023-09-13 18:35:05,2023-09-20 21:47:13,2,2023-09-15 23:02:24,2023-09-16 07:00:00,2023-09-16 12:30:00,2023-09-16 08:40:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:13,0.5191,-24.751,0.72,-0.6,22.0,47.01,46.8,GREEN,-1.0,-1.0,0,0,0,0,1293463829270904009,CLEAR,1
C9GDXA2,MPC NEO,MPCLogger,2023-09-10 16:57:36,2023-09-13 18:35:04,2,2023-09-10 16:48:00,2023-09-11 18:20:00,2023-09-11 23:50:00,2023-09-10 21:40:00,vMag,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,13.2195,13.2284,-4.92,0.66,28.5,67684.42,15091.44,RED,-1.0,-1.0,0,0,0,0,1312215590114319532,CLEAR,1
P11KKsY,MPC NEO,MPCLogger,2023-10-07 03:31:12,2023-10-16 22:13:23,2,2023-10-06 10:04:48,2023-10-07 04:40:00,2023-10-07 12:10:00,2023-10-06 08:10:00,vMag,MPCLogger: Target removed from MPC list,2023-10-16 22:13:23,1.3376,23.8422,-0.3,0.54,21.8,0.93,1.56,GREEN,-1.0,-1.0,0,0,0,0,1316121037563105694,CLEAR,1
P11IGDI,MPC NEO,MPCLogger,2023-09-10 16:57:36,2023-09-13 18:35:04,2,2023-09-09 23:16:48,2023-09-11 07:30:00,2023-09-11 13:50:00,2023-09-10 09:40:00,,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,1.2168,-14.3824,-0.54,-0.3,21.2,1.23,1.26,GREEN,600.0,3.0,0,0,0,0,1341993092455599742,CLEAR,1
Mar3103,MPC NEO,MPCLogger,2023-06-17 01:27:39,2023-07-18 22:44:19,2,2023-06-15 16:33:36,2023-06-17 04:40:00,2023-06-17 11:00:00,,RMSE,MPCLogger: Target removed from MPC list,2023-07-18 22:44:19,18.3852,-11.3734,-1.8599999999999999,1.2,20.3,17719.486590093406,12417.546665344164,GREEN,,,0,0,0,0,1347668153526871636,CLEAR,1
ZTs0119,MPC NEO,MPCLogger,2023-06-20 01:28:58,2023-07-18 22:44:19,2,2023-06-20 16:33:36,2023-06-21 05:30:00,2023-06-21 08:50:00,2023-06-21 09:40:00,RMSE,MPCLogger: Target removed from MPC list,2023-07-18 22:44:19,19.755,-17.6107,-31.8,-8.4,18.7,84434.84,9529.3,ORANGE,300.0,1.0,0,0,0,0,1360447432213560349,CLEAR,1
P11JclQ,MPC NEO,MPCLogger,2023-09-13 18:35:05,2023-09-16 05:30:29,2,2023-09-14 16:04:48,2023-09-14 04:50:00,2023-09-14 10:30:00,2023-09-15 07:00:00,vMag,MPCLogger: Target removed from MPC list,2023-09-16 05:30:29,22.735,-28.3398,1.32,0.6,22.1,32.49,14.88,GREEN,-1.0,-1.0,0,0,0,0,1384202078193831679,CLEAR,1
Sar2708,MPC NEO,MPCLogger,2023-09-13 18:35:05,2023-09-14 04:54:59,2,2023-09-13 18:00:00,2023-09-14 05:00:00,2023-09-14 11:50:00,2023-09-14 08:20:00,,MPCLogger: Target removed from MPC list,2023-09-14 04:54:59,23.9569,8.8796,3.96,-16.8,20.3,0.51,1.28,ORANGE,600.0,1.0,0,0,0,0,1386328185995802497,,1
3JF1321,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-09-20 21:47:13,2,2023-09-16 12:28:48,,,2023-09-17 04:40:00,Observability,MPCLogger: Target removed from MPC list,2023-09-20 21:47:13,20.4861,-39.5595,3.66,-1.08,18.8,3.01,1.47,GREEN,300.0,1.0,0,0,0,0,1400641881350737713,CLEAR,1
P21HDK0,MPC NEO,MPCLogger,2023-08-08 00:19:22,2023-08-29 18:23:31,2,2023-08-06 16:19:12,2023-08-10 04:40:00,2023-08-10 10:50:00,2023-08-08 07:20:00,RMSE,MPCLogger: Target removed from MPC list,2023-08-29 18:23:31,20.563,-8.5229,-4.26,3.18,21.1,384.51,283.64,GREEN,600.0,3.0,0,0,0,0,1411936330665709757,CLEAR,1
C8949UZ,MPC NEO,MPCLogger,2023-10-24 18:16:17,2023-11-01 01:33:37,2,2023-10-24 17:45:36,2023-10-24 17:00:00,2023-10-24 19:30:00,2023-10-25 15:30:00,vMag,MPCLogger: Target removed from MPC list,2023-11-01 01:33:37,9.8622,-4.7561,1.8,-0.36,27.9,97832.91,20173.41,ORANGE,-1.0,-1.0,0,0,0,0,1415564445920162329,CLEAR,1
P11KP7H,MPC NEO,MPCLogger,2023-10-07 03:31:12,2023-10-16 22:13:23,2,2023-10-06 18:57:36,,,2023-10-07 04:40:00,dRA/dDec,MPCLogger: Target removed from MPC list,2023-10-16 22:13:23,21.794,-39.3098,0.36,0.72,21.0,60.29,32.92,ORANGE,600.0,2.0,0,0,0,0,1423113611287960060,CLEAR,1
P11GiqU,MPC NEO,MPCLogger,2023-06-21 02:34:55,2023-06-22 02:25:30,2,2023-06-20 16:33:36,2023-06-21 06:30:00,2023-06-21 11:50:00,2023-06-21 10:30:00,vMag,MPCLogger: Target removed from MPC list,2023-06-22 02:25:30,20.5426,-19.2963,0.24,0.72,21.6,17.65,37.92,GREEN,-1.0,-1.0,0,0,0,0,1430767117942843954,CLEAR,1
C9M00R2,MPC NEO,MPCLogger,2023-10-07 03:31:12,2023-10-16 22:13:23,2,2023-10-07 02:09:36,2023-10-07 07:30:00,2023-10-07 13:50:00,2023-10-06 09:50:00,,MPCLogger: Target removed from MPC list,2023-10-16 22:13:23,3.0075,-5.2971,0.66,-14.4,20.2,35.98,16.87,GREEN,600.0,1.0,0,0,0,0,1437565619454467451,CLEAR,1
RM0015,MPC NEO,MPCLogger,2023-12-17 21:40:46,2023-12-17 21:41:03,2,2023-12-16 16:19:12,2023-12-18 07:30:00,2023-12-18 14:50:00,2023-12-17 11:00:00,dRA/dDec,,,8.8949,17.6759,0.9,-0.96,19.7,133208.5,39512.49,ORANGE,600.0,1.0,0,0,0,0,1445386992106683336,,1
C9CWMP2,MPC NEO,MPCLogger,2023-06-14 23:26:06,2023-06-15 11:36:01,2,2023-06-15 11:02:24,,,,Observability,One-time duplicate removal,,0.1687,3.4768,18,10.200000000000001,20.3,9.92690787707834,2.3463801908471695,GREEN,,,0,0,0,0,1456338335757827368,CLEAR,1
C9GE0Z2,MPC NEO,MPCLogger,2023-09-10 16:57:35,2023-09-11 04:34:09,2,2023-09-10 08:52:48,,,2023-09-11 08:20:00,,MPCLogger: Target removed from MPC list,2023-09-11 04:34:09,23.7232,46.0147,9.6,9,20.8,2.3,3.8,GREEN,600.0,2.0,0,0,0,0,1464343616073433582,,1
P11JDFT,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-09-20 21:47:13,2,2023-09-16 12:14:24,2023-09-16 07:00:00,2023-09-16 12:20:00,2023-09-16 08:20:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:13,0.2032,-23.0435,3.06,-0.72,21.7,25.58,5.99,GREEN,-1.0,-1.0,0,0,0,0,1467290197775514434,CLEAR,1
P21HxHG,MPC NEO,MPCLogger,2023-08-08 00:19:22,2023-08-29 18:23:31,2,2023-08-06 17:02:24,2023-08-08 13:00:00,2023-08-08 16:20:00,2023-08-07 12:20:00,RMSE,MPCLogger: Target removed from MPC list,2023-08-29 18:23:31,1.4983,34.31,0.9,1.86,20.5,156295.02,54051.48,ORANGE,600.0,1.0,0,0,0,0,1468640542584558798,CLEAR,1
P11KQoN,MPC NEO,MPCLogger,2023-10-07 03:31:12,2023-10-16 22:13:23,2,2023-10-06 23:31:12,2023-10-07 05:30:00,2023-10-07 11:50:00,2023-10-06 07:50:00,,MPCLogger: Target removed from MPC list,2023-10-16 22:13:23,0.9437,-5.7764,-1.8,-2.04,21.2,0.57,0.54,GREEN,600.0,3.0,0,0,0,0,1469511423413154100,CLEAR,1
P21IQ39,MPC NEO,MPCLogger,2023-09-10 16:57:35,2023-09-20 21:47:13,2,2023-09-16 17:16:48,2023-09-16 07:00:00,2023-09-16 10:00:00,2023-09-17 05:50:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:13,21.7379,-4.0358,0.54,0.96,23.5,12623.03,15649.08,ORANGE,-1.0,-1.0,0,0,0,0,1471582837875657150,CLEAR,1
P21G0G2,MPC NEO,MPCLogger,2023-06-17 01:27:39,2023-07-19 01:28:05,2,2023-06-16 11:31:12,2023-06-17 07:20:00,2023-06-17 12:50:00,,vMag,MPCLogger: Target removed from MPC list,2023-07-19 01:28:05,21.1426,4.0675,-0.12,0.18,21.6,1.46696966567138,1.2911235417263525,GREEN,,,0,0,0,0,1500124043772915922,CLEAR,1
P11IMhA,MPC NEO,MPCLogger,2023-09-10 16:57:36,2023-09-16 05:30:29,2,2023-09-14 16:33:36,2023-09-14 05:20:00,2023-09-14 11:40:00,2023-09-15 07:30:00,vMag,MPCLogger: Target removed from MPC list,2023-09-16 05:30:29,23.2729,-19.3229,0.12,-0.12,24.2,23621.32,4445.24,BLACK,-1.0,-1.0,0,0,0,0,1507925510009351671,CLEAR,1
P11IQzb,MPC NEO,MPCLogger,2023-09-10 16:57:35,2023-09-13 18:35:04,2,2023-09-09 23:16:48,2023-09-11 07:30:00,2023-09-11 13:50:00,2023-09-10 09:40:00,,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,1.2215,-4.6454,-0.42,-0.42,21.3,0.28,0.32,GREEN,600.0,3.0,0,0,0,0,1509171323129131239,CLEAR,1
CA0GAC2,MPC NEO,MPCLogger,2023-12-17 21:40:46,2023-12-17 21:41:02,2,2023-12-16 16:33:36,2023-12-17 20:00:00,2023-12-17 22:30:00,2023-12-17 18:30:00,vMag,,,16.4082,19.3179,-4.56,-45,24.7,9937.43,66335.8,ORANGE,-1.0,-1.0,0,0,0,0,1514706588625146202,,1
P11IxIv,MPC NEO,MPCLogger,2023-09-06 03:51:41,2023-09-10 16:57:35,2,2023-09-06 00:14:24,2023-09-06 04:50:00,2023-09-06 12:20:00,2023-09-06 08:10:00,,MPCLogger: Target removed from MPC list,2023-09-10 16:57:35,23.3944,23.4543,1.74,-1.26,20.8,0.64,0.51,GREEN,600.0,2.0,0,0,0,0,1546214766472983495,,1
3JE1421,MPC NEO,MPCLogger,2023-09-16 05:30:30,2023-09-20 21:47:13,2,2023-09-16 09:07:12,2023-09-16 07:00:00,2023-09-16 09:10:00,2023-09-17 06:00:00,Observability,MPCLogger: Target removed from MPC list,2023-09-20 21:47:13,21.9268,-32.855,0.96,2.88,20.5,0.46,1.61,GREEN,600.0,1.0,0,0,0,0,1556291876162498878,CLEAR,1
A10W2AK,MPC NEO,MPCLogger,2023-07-24 01:19:06,2023-07-27 20:41:27,2,2023-07-23 16:48:00,,,2023-07-24 10:30:00,Observability,MPCLogger: Target removed from MPC list,2023-07-27 20:41:27,22.7526,-64.5929,-19.2,-6.6,18.9,323.12,261.81,ORANGE,300.0,1.0,0,0,0,0,1560105817939769551,CLEAR,1
